Algorithm,Dataset,Time_Elapsed,Best_Value,Round,Category
sa,dag402_MEDIUM_2,268.6208779811859,1268134.166500008,,dag402_MEDIUM
sa,dag402_MEDIUM_2,278.6253638267517,1268134.166500008,,dag402_MEDIUM
sa,dag402_MEDIUM_2,288.6330654621124,1268134.166500008,,dag402_MEDIUM
sa,dag402_MEDIUM_2,298.63889360427856,1268134.166500008,,dag402_MEDIUM
sa,dag402_MEDIUM_2,308.64315605163574,1268134.166500008,,dag402_MEDIUM
sa,dag402_MEDIUM_2,318.64465141296387,1268134.166500008,,dag402_MEDIUM
sa,dag402_MEDIUM_2,328.6499447822571,1268134.166500008,,dag402_MEDIUM
sa,dag402_MEDIUM_2,338.66452407836914,1268134.166500008,,dag402_MEDIUM
sa,dag402_MEDIUM_2,348.6706187725067,1268134.166500008,,dag402_MEDIUM
sa,dag402_MEDIUM_2,358.67732286453247,1268134.166500008,,dag402_MEDIUM
sa,dag402_MEDIUM_2,368.6830518245697,1268134.166500008,,dag402_MEDIUM
sa,dag402_MEDIUM_2,378.6902720928192,1268134.166500008,,dag402_MEDIUM
sa,dag402_MEDIUM_2,388.6911885738373,1268134.166500008,,dag402_MEDIUM
sa,dag402_MEDIUM_2,398.696928024292,1268134.166500008,,dag402_MEDIUM
sa,dag402_MEDIUM_2,408.7021594047546,1268134.166500008,,dag402_MEDIUM
sa,dag402_MEDIUM_2,413.4258623123169,1276305.8487000037,4.0,dag402_MEDIUM
sa,dag402_MEDIUM_2,423.43784260749817,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,433.4398610591888,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,443.4423744678497,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,453.4427850246429,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,463.445839881897,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,473.4478373527527,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,483.4517092704773,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,493.45914602279663,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,503.4619278907776,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,513.4758892059326,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,523.4891743659973,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,533.4990622997284,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,543.5017442703247,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,553.5020925998688,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,563.5081870555878,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,573.5163366794586,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,583.5231132507324,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,593.5423355102539,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,603.5549578666687,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,613.5638575553894,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,623.5698084831238,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,633.5735502243042,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,643.5825386047363,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,653.5896952152252,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,663.5897908210754,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,674.7016060352325,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,684.7053971290588,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,694.7091989517212,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,704.7113764286041,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,714.7201173305511,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,724.723974943161,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,734.7263131141663,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,744.733635187149,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,754.7341258525848,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,764.7430827617645,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,774.7661218643188,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,784.7691874504089,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,794.7794244289398,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,804.7867639064789,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,814.791515827179,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,824.7945711612701,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,834.7964341640472,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,844.8001282215118,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,854.8043992519379,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,864.8114404678345,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,874.8195667266846,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,884.8285613059998,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,894.8295965194702,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,904.8361456394196,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,914.8392899036407,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,924.8478825092316,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,934.848039150238,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,944.853447675705,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,954.8544781208038,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,964.8672351837158,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,974.8699059486388,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,984.8800611495972,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,994.8909590244292,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1004.899076461792,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1014.9033198356628,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1024.904719829559,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1034.9161913394928,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1044.9180600643158,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1054.9256496429443,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1064.9267179965973,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1074.9300332069397,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1084.930832862854,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1094.9308772087095,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1104.9403324127195,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1114.944340467453,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1124.9446594715118,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1134.9515137672424,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1144.9617850780487,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1154.9627721309662,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1164.9630534648895,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1174.9695575237274,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1184.9797224998474,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1194.9830989837646,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1204.9910027980804,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1214.993375301361,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1225.0115144252777,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1235.018053293228,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1245.0185124874115,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1255.018867969513,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1265.0248832702637,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1275.029806613922,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1285.0327229499817,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1295.0402076244354,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1305.0444779396057,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1315.0477030277252,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1325.0529453754425,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1335.0588672161102,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1345.0595672130585,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1355.063792705536,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1365.0674264431,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1375.070502281189,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1385.087319135666,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1395.0969099998474,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1405.111792564392,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1415.1197288036346,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1425.1291558742523,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1435.131234407425,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1445.1381404399872,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1455.147526264191,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1465.154142856598,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1475.1596360206604,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1485.1704740524292,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1495.177052974701,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1506.176607131958,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1516.2037720680237,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1526.2133305072784,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1536.21919465065,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1546.2240805625916,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1556.229550600052,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1566.2348992824554,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1576.242339372635,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1586.2436866760254,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1596.793594121933,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1606.7952756881714,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1616.8061096668243,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1626.808837890625,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1636.812742471695,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1646.8129773139954,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1656.819904088974,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1666.8248035907743,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1676.8307085037231,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1687.1835980415344,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1697.1890275478363,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1707.191057920456,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1717.1936509609222,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1727.1949198246002,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1737.200387954712,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1747.203797340393,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1757.203936100006,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1767.2153804302216,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1777.2178463935852,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1787.2220141887665,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1797.2410171031952,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1807.2519838809967,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1817.255316734314,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1827.2569167613983,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1837.256927728653,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1847.265706062317,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1857.270972251892,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1867.2800498008728,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1877.2890956401825,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1887.290302991867,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1897.294596910477,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1907.301468372345,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1917.3110785484316,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1927.317609071732,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1937.3246278762815,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1947.3312611579893,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1957.3391647338867,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1967.39155960083,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1977.3936743736267,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1987.400066614151,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,1997.4116899967196,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2007.413781166077,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2017.4167313575745,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2027.4228806495669,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2037.4232413768768,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2047.4317197799685,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2057.434536933899,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2067.4475235939026,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2077.4520251750946,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2087.4568161964417,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2097.462510585785,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2107.465874671936,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2117.4739079475403,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2127.475212097168,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2137.4791321754456,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2147.4800992012024,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2157.5090107917786,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2167.513012647629,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2177.5180253982544,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2187.522287130356,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2197.522749900818,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2207.5326318740845,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2217.5391516685486,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2227.5432958602905,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2237.545910358429,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2247.5469584465027,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2257.5478534698486,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2267.560455799103,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2277.56200838089,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2287.5660870075226,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2297.576869249344,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2307.5827226638794,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2317.583063364029,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2327.5903782844543,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2337.598266363144,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2347.602352619171,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2357.604836702347,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2367.652841806412,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2377.659618377685,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2387.6607167720795,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2397.667209625244,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2407.6727340221405,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2417.6811323165894,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2427.6813671588898,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2437.6877977848053,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2447.6889910697937,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2457.6930985450745,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2467.7047152519226,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2477.709208011627,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2487.709917783737,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2497.7114112377167,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2507.7157649993896,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2517.7190461158752,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2527.72269320488,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2537.7259364128117,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2547.837647676468,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2557.842802047729,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2567.847212791443,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2577.850000858307,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2587.85942530632,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2597.859497785568,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2607.861217021942,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2617.870373725891,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2627.878178358078,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2638.147785186768,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2648.151385068893,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2658.154027700424,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2668.1568982601166,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2678.1663851737976,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2688.166715621948,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2698.1696758270264,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2708.1714940071106,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2718.1727600097656,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2728.1741437911987,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2738.1778450012207,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2748.1844987869263,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2758.1940746307373,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2768.1969871521,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2778.198887348175,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2788.207342147827,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2798.20808506012,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2808.2096812725067,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2818.211395740509,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2828.236382961273,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2838.2443039417267,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2848.250369787216,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2858.2587003707886,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2868.260019302368,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2878.264056205749,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2888.268806219101,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2898.276419878006,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2908.276699781418,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2918.2835359573364,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2928.295472383499,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2938.304053544998,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2948.31195640564,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2958.317786216736,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2968.3243556022644,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2978.331090688705,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2988.338068008423,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,2998.3398752212524,1276305.8487000037,,dag402_MEDIUM
sa,dag402_MEDIUM_2,3000.0066130161285,1276305.8487000037,,dag402_MEDIUM
sasa,dag402_MEDIUM_2,0.0,-inf,,dag402_MEDIUM
sasa,dag402_MEDIUM_2,58.55027413368225,-1840582.4407000183,1.0,dag402_MEDIUM
sasa,dag402_MEDIUM_2,68.60180020332336,-1840582.4407000183,,dag402_MEDIUM
sasa,dag402_MEDIUM_2,78.68347382545471,-1840582.4407000183,,dag402_MEDIUM
sasa,dag402_MEDIUM_2,88.727787733078,-1840582.4407000183,,dag402_MEDIUM
sasa,dag402_MEDIUM_2,98.76805067062378,-1840582.4407000183,,dag402_MEDIUM
sasa,dag402_MEDIUM_2,108.80184674263,-1840582.4407000183,,dag402_MEDIUM
sasa,dag402_MEDIUM_2,118.84002923965454,-1840582.4407000183,,dag402_MEDIUM
sasa,dag402_MEDIUM_2,128.88971281051636,-1840582.4407000183,,dag402_MEDIUM
sasa,dag402_MEDIUM_2,138.91102814674375,-1840582.4407000183,,dag402_MEDIUM
sasa,dag402_MEDIUM_2,148.94427108764648,-1840582.4407000183,,dag402_MEDIUM
sasa,dag402_MEDIUM_2,159.01461100578308,-1840582.4407000183,,dag402_MEDIUM
sasa,dag402_MEDIUM_2,169.03828716278076,-1840582.4407000183,,dag402_MEDIUM
sasa,dag402_MEDIUM_2,179.13407492637634,-1840582.4407000183,,dag402_MEDIUM
sasa,dag402_MEDIUM_2,189.20297169685364,-1840582.4407000183,,dag402_MEDIUM
sasa,dag402_MEDIUM_2,199.21714448928836,-1840582.4407000183,,dag402_MEDIUM
sasa,dag402_MEDIUM_2,209.2248387336731,-1840582.4407000183,,dag402_MEDIUM
sasa,dag402_MEDIUM_2,219.2248537540436,-1840582.4407000183,,dag402_MEDIUM
sasa,dag402_MEDIUM_2,229.32398772239685,-1840582.4407000183,,dag402_MEDIUM
sasa,dag402_MEDIUM_2,239.35732984542847,-1840582.4407000183,,dag402_MEDIUM
sasa,dag402_MEDIUM_2,249.3907794952393,-1840582.4407000183,,dag402_MEDIUM
sasa,dag402_MEDIUM_2,259.41730856895447,-1840582.4407000183,,dag402_MEDIUM
sasa,dag402_MEDIUM_2,269.4478099346161,-1840582.4407000183,,dag402_MEDIUM
sasa,dag402_MEDIUM_2,279.4830367565155,-1840582.4407000183,,dag402_MEDIUM
sasa,dag402_MEDIUM_2,289.5165545940399,-1840582.4407000183,,dag402_MEDIUM
sasa,dag402_MEDIUM_2,299.5239930152893,-1840582.4407000183,,dag402_MEDIUM
sasa,dag402_MEDIUM_2,309.57085609436035,-1840582.4407000183,,dag402_MEDIUM
sasa,dag402_MEDIUM_2,319.58456230163574,-1840582.4407000183,,dag402_MEDIUM
sasa,dag402_MEDIUM_2,329.639128446579,-1840582.4407000183,,dag402_MEDIUM
sasa,dag402_MEDIUM_2,339.65844678878784,-1840582.4407000183,,dag402_MEDIUM
sasa,dag402_MEDIUM_2,349.6956617832184,-1840582.4407000183,,dag402_MEDIUM
sasa,dag402_MEDIUM_2,359.7013039588928,-1840582.4407000183,,dag402_MEDIUM
