source,target,cost
66508,60023,0.0
66508,60031,0.0
975,2203,0.0
975,43989,0.0
975,5500,0.0
975,90214,0.0
975,32378,0.0
975,635,0.0
975,1243,0.0
975,31318,0.0
975,52542,0.0
981,87572,0.0
981,87574,0.0
981,44619,0.0
981,49049,0.0
981,86200,0.0
981,88019,0.0
981,111975,0.0
66520,60010,0.0
66520,60019,0.0
66520,60021,0.0
66520,60023,0.0
66520,60031,0.0
66520,60043,0.0
66522,60010,0.0
66522,60019,0.0
66522,60021,0.0
66522,60023,0.0
66522,60031,0.0
66522,60043,0.0
989,605,0.0
989,116066,0.0
989,53361,0.0
989,116078,0.0
989,116090,0.0
991,115053,0.0
991,115240,0.0
991,114919,0.0
991,114920,0.0
991,115362,0.0
991,115381,0.0
993,120796,0.0
993,120797,0.0
993,120799,0.0
993,120800,0.0
993,120801,0.0
992,115053,0.0
992,115240,0.0
992,114919,0.0
992,114920,0.0
992,115381,0.0
996,91280,0.0
996,15452,0.0
996,51234,0.0
996,26330,0.0
996,93594,0.0
996,13094,0.0
998,31173,0.0
1003,49568,0.0
1003,24288,0.0
1003,1005,0.0
1003,40616,0.0
1003,102128,0.0
1003,102158,0.0
66540,57982,0.0
66540,57987,0.0
66540,57975,0.0
66540,57980,0.0
66540,57989,0.0
66540,58041,0.0
1004,31232,0.0
1004,42668,0.0
1004,31104,0.0
1004,998,0.0
1004,42758,0.0
1004,87476,0.0
1005,49588,0.0
1005,1004,0.0
1005,2382,0.0
1005,43967,0.0
1005,42880,0.0
1005,95626,0.0
1005,117610,0.0
66547,71078,0.0
66547,71049,0.0
66547,71054,0.0
66547,71070,0.0
66547,71073,0.0
66547,71076,0.0
66548,71078,0.0
66548,71049,0.0
66548,71054,0.0
66548,71070,0.0
66548,71073,0.0
66548,71076,0.0
66548,71129,0.0
1015,45913,0.0
1015,311,0.0
1015,2374,0.0
1015,2741,0.0
66553,71078,0.0
66553,71049,0.0
66553,71054,0.0
66553,71070,0.0
66553,71073,0.0
66553,71076,0.0
1017,120160,0.0
1017,82774,0.0
1017,82778,0.0
1017,84845,0.0
1017,49322,0.0
1017,85080,0.0
1017,1766,0.0
1018,112875,0.0
1018,28633,0.0
1018,2493,0.0
1018,5158,0.0
1018,120186,0.0
1018,112881,0.0
66560,60010,0.0
66560,60019,0.0
66560,60021,0.0
66560,60023,0.0
66560,60031,0.0
66560,60043,0.0
66565,57982,0.0
66565,57987,0.0
66565,57975,0.0
66565,57980,0.0
66565,57989,0.0
66565,58019,0.0
66565,58041,0.0
66566,57987,0.0
66566,57975,0.0
66566,57980,0.0
66566,57989,0.0
66566,58019,0.0
66566,58041,0.0
66572,60010,0.0
66572,60019,0.0
66572,60023,0.0
66572,60031,0.0
66572,60043,0.0
66574,60010,0.0
66574,60019,0.0
66574,60021,0.0
66574,60023,0.0
66574,60031,0.0
66574,60043,0.0
66588,57982,0.0
66588,57975,0.0
66588,57980,0.0
66588,57989,0.0
66588,58019,0.0
66595,71049,0.0
66595,71054,0.0
66595,71070,0.0
66595,71073,0.0
66595,71076,0.0
1063,47310,0.0
1063,81341,0.0
1063,13850,0.0
1063,94889,0.0
1063,94894,0.0
1063,97685,0.0
66607,57982,0.0
66607,57987,0.0
66607,57975,0.0
66607,57980,0.0
66607,58019,0.0
